Time Series 1,Time Series 2,Time Series 3,Time Series 4,Time Series 5,Time Series 6,Time Series 7,Time Series 8
-9.999458390611889458e-01,-1.021127509223134638e-02,6.993583496145719947e-01,9.196732488028347419e-01,9.786159799485459887e-01,9.940667260842631636e-01,9.982303169700748047e-01,9.993822685555742158e-01
-9.999537057370642135e-01,-9.425816625334676457e-03,6.999195839889623683e-01,9.199814172903763021e-01,9.787772513300611044e-01,9.941518593986401475e-01,9.982767195273192229e-01,9.994095655075623252e-01
-9.999609554370190168e-01,-8.640352342667143373e-03,7.004803865098303550e-01,9.202890181452580975e-01,9.789379188016228417e-01,9.942363793168619290e-01,9.983225061433504965e-01,9.994362458193658538e-01
-9.999675881565788238e-01,-7.854882728863457966e-03,7.010407568311585180e-01,9.205960511776879462e-01,9.790979822640978325e-01,9.943202857867784461e-01,9.983676767899180016e-01,9.994623094745231917e-01
-9.999736038916526848e-01,-7.069408268561801385e-03,7.016006946071953188e-01,9.209025161982252738e-01,9.792574416187271868e-01,9.944035787566196660e-01,9.984122314391513653e-01,9.994877564569539796e-01
-9.999790026385277919e-01,-6.283929446403362790e-03,7.021601994924576706e-01,9.212084130177807806e-01,9.794162967671230513e-01,9.944862581749920327e-01,9.984561700635604664e-01,9.995125867509553341e-01
-9.999837843938735871e-01,-5.498446747032574404e-03,7.027192711417269422e-01,9.215137414476135547e-01,9.795745476112710515e-01,9.945683239908834627e-01,9.984994926360344358e-01,9.995368003412087310e-01
-9.999879491547396526e-01,-4.712960655095457460e-03,7.032779092100549523e-01,9.218185012993347360e-01,9.797321940535305140e-01,9.946497761536585713e-01,9.985421991298437661e-01,9.995603972127735659e-01
-9.999914969185562663e-01,-3.927471655240310881e-03,7.038361133527586411e-01,9.221226923849067392e-01,9.798892359966313581e-01,9.947306146130613369e-01,9.985842895186374246e-01,9.995833773510898190e-01
-9.999944276831347345e-01,-3.141980232117646231e-03,7.043938832254237337e-01,9.224263145166421429e-01,9.800456733436802015e-01,9.948108393192134358e-01,9.986257637764464068e-01,9.996057407419800533e-01
-9.999967414466665039e-01,-2.356486870378887537e-03,7.049512184839040740e-01,9.227293675072039125e-01,9.802015059981527001e-01,9.948904502226160185e-01,9.986666218776802939e-01,9.996274873716450848e-01
-9.999984382077238276e-01,-1.570992054677333412e-03,7.055081187843209589e-01,9.230318511696082862e-01,9.803567338638993212e-01,9.949694472741485995e-01,9.987068637971294738e-01,9.996486172266668691e-01
-9.999995179652604316e-01,-7.854962696657140234e-04,7.060645837830643590e-01,9.233337653172207782e-01,9.805113568451455652e-01,9.950478304250705008e-01,9.987464895099649187e-01,9.996691302940088342e-01
-9.999999807186088496e-01,-3.410605131648480963e-16,7.066206131367931409e-01,9.236351097637590657e-01,9.806653748464865261e-01,9.951255996270181869e-01,9.987854989917367421e-01,9.996890265610142157e-01
-9.999998264674846427e-01,-5.684341886080801605e-17,7.071762065024344013e-01,9.239358843232918783e-01,9.808187877728928861e-01,9.952027548320073747e-01,9.988238922183766411e-01,9.997083060154062784e-01
-9.999990552119829568e-01,7.854962696653160128e-04,7.077313635371852429e-01,9.242360888102407745e-01,9.809715955297091394e-01,9.952792959924344762e-01,9.988616691661952318e-01,9.997269686452906479e-01
-9.999976669525790784e-01,1.570992054676082677e-03,7.082860838985096663e-01,9.245357230393774772e-01,9.811237980226507061e-01,9.953552230610719365e-01,9.988988298118844922e-01,9.997450144391512028e-01
-9.999956616901296558e-01,2.356486870377523177e-03,7.088403672441443426e-01,9.248347868258269822e-01,9.812753951578089273e-01,9.954305359910726736e-01,9.989353741325160962e-01,9.997624433858542936e-01
-9.999930394258726984e-01,3.141980232116225059e-03,7.093942132320932847e-01,9.251332799850653377e-01,9.814263868416478465e-01,9.955052347359681919e-01,9.989713021055415254e-01,9.997792554746461891e-01
-9.999898001614249132e-01,3.927471655239117392e-03,7.099476215206318441e-01,9.254312023329209769e-01,9.815767729810039866e-01,9.955793192496694699e-01,9.990066137087930676e-01,9.997954506951536313e-01
-9.999859438987864779e-01,4.712960655094207592e-03,7.105005917683028249e-01,9.257285536855739405e-01,9.817265534830893481e-01,9.956527894864659611e-01,9.990413089204834840e-01,9.998110290373836140e-01
-9.999814706403350462e-01,5.498446747031323668e-03,7.110531236339229233e-01,9.260253338595577643e-01,9.818757282554884114e-01,9.957256454010255942e-01,9.990753877192067867e-01,9.998259904917253804e-01
-9.999763803888320757e-01,6.283929446402169300e-03,7.116052167765762881e-01,9.263215426717575918e-01,9.820242972061594688e-01,9.957978869483966600e-01,9.991088500839343522e-01,9.998403350489468711e-01
-9.999706731474177213e-01,7.069408268560437025e-03,7.121568708556198501e-01,9.266171799394109510e-01,9.821722602434348470e-01,9.958695140840055915e-01,9.991416959940206954e-01,9.998540627001969439e-01
-9.999643489196127222e-01,7.854882728862321722e-03,7.127080855306799911e-01,9.269122454801083100e-01,9.823196172760205735e-01,9.959405267636571857e-01,9.991739254291990280e-01,9.998671734370064845e-01
-9.999574077093202895e-01,8.640352342666005395e-03,7.132588604616550976e-01,9.272067391117940760e-01,9.824663682129972653e-01,9.960109249435379342e-01,9.992055383695852555e-01,9.998796672512860750e-01
-9.999498495208225535e-01,9.425816625333880219e-03,7.138091953087143393e-01,9.275006606527627095e-01,9.826125129638186850e-01,9.960807085802109162e-01,9.992365347956727595e-01,9.998915441353268818e-01
-9.999416743587826728e-01,1.021127509223032290e-02,7.143590897322988909e-01,9.277940099216640535e-01,9.827580514383124077e-01,9.961498776306191294e-01,9.992669146883365050e-01,9.999028040817991014e-01
-9.999328822282456120e-01,1.099672725872426378e-02,7.149085433931207101e-01,9.280867867375002245e-01,9.829029835466805975e-01,9.962184320520854897e-01,9.992966780288330408e-01,9.999134470837582889e-01
-9.999234731346355876e-01,1.178217264018820848e-02,7.154575559521660910e-01,9.283789909196271672e-01,9.830473091995004520e-01,9.962863718023114989e-01,9.993258247987966136e-01,9.999234731346355876e-01
-9.999134470837583999e-01,1.256761075199881381e-02,7.160061270706902237e-01,9.286706222877533223e-01,9.831910283077214263e-01,9.963536968393778004e-01,9.993543549802456072e-01,9.999328822282458340e-01
-9.999028040817999896e-01,1.335304110953723124e-02,7.165542564102227452e-01,9.289616806619399592e-01,9.833341407826686753e-01,9.964204071217447334e-01,9.993822685555743268e-01,9.999416743587827838e-01
-9.998915441353259936e-01,1.413846322818932376e-02,7.171019436325654084e-01,9.292521658626031744e-01,9.834766465360409438e-01,9.964865026082515564e-01,9.994095655075623252e-01,9.999498495208221094e-01
-9.998796672512854089e-01,1.492387662334635975e-02,7.176491883997927479e-01,9.295420777105125598e-01,9.836185454799110106e-01,9.965519832581173354e-01,9.994362458193656318e-01,9.999574077093201785e-01
-9.998671734370070396e-01,1.570928081040443708e-02,7.181959903742524132e-01,9.298314160267923123e-01,9.837598375267280204e-01,9.966168490309402772e-01,9.994623094745234138e-01,9.999643489196128332e-01
-9.998540627001971659e-01,1.649467530476596278e-02,7.187423492185652796e-01,9.301201806329171262e-01,9.839005225893129314e-01,9.966810998866973970e-01,9.994877564569537576e-01,9.999706731474170551e-01
-9.998403350489467600e-01,1.728005962183874408e-02,7.192882645956251153e-01,9.304083713507190767e-01,9.840406005808625123e-01,9.967447357857461832e-01,9.995125867509555562e-01,9.999763803888319647e-01
-9.998259904917254914e-01,1.806543327703747162e-02,7.198337361685996916e-01,9.306959880023838450e-01,9.841800714149486762e-01,9.968077566888228214e-01,9.995368003412085089e-01,9.999814706403349351e-01
-9.998110290373838360e-01,1.885079578578228304e-02,7.203787636009303386e-01,9.309830304104493859e-01,9.843189350055167042e-01,9.968701625570427494e-01,9.995603972127736769e-01,9.999859438987861449e-01
-9.997954506951532982e-01,1.963614666350190288e-02,7.209233465563334997e-01,9.312694983978098140e-01,9.844571912668867997e-01,9.969319533519014342e-01,9.995833773510900411e-01,9.999898001614248022e-01
-9.997792554746460780e-01,2.042148542563103353e-02,7.214674846987987333e-01,9.315553917877135159e-01,9.845948401137555317e-01,9.969931290352742614e-01,9.996057407419800533e-01,9.999930394258721433e-01
-9.997624433858544046e-01,2.120681158761203791e-02,7.220111776925898228e-01,9.318407104037628175e-01,9.847318814611919491e-01,9.970536895694147583e-01,9.996274873716448628e-01,9.999956616901295448e-01
-9.997450144391514248e-01,2.199212466489507481e-02,7.225544252022463310e-01,9.321254540699139834e-01,9.848683152246411332e-01,9.971136349169578139e-01,9.996486172266672021e-01,9.999976669525788564e-01
-9.997269686452904258e-01,2.277742417293859498e-02,7.230972268925819346e-01,9.324096226104799934e-01,9.850041413199230877e-01,9.971729650409157930e-01,9.996691302940087231e-01,9.999990552119826237e-01
-9.997083060154066114e-01,2.356270962720930298e-02,7.236395824286858680e-01,9.326932158501269887e-01,9.851393596632317395e-01,9.972316799046818669e-01,9.996890265610142157e-01,9.999998264674845316e-01
-9.996890265610142157e-01,2.434798054318247293e-02,7.241814914759221455e-01,9.329762336138771595e-01,9.852739701711376030e-01,9.972897794720297915e-01,9.997083060154063894e-01,9.999999807186084055e-01
-9.996691302940087231e-01,2.513323643634237173e-02,7.247229536999297839e-01,9.332586757271064126e-01,9.854079727605850048e-01,9.973472637071101321e-01,9.997269686452907589e-01,9.999995179652598765e-01
-9.996486172266672021e-01,2.591847682218258522e-02,7.252639687666249113e-01,9.335405420155479250e-01,9.855413673488940818e-01,9.974041325744567033e-01,9.997450144391512028e-01,9.999984382077237166e-01
-9.996274873716449738e-01,2.670370121620658371e-02,7.258045363421988805e-01,9.338218323052878134e-01,9.856741538537591163e-01,9.974603860389800181e-01,9.997624433858540716e-01,9.999967414466661708e-01
-9.996057407419798313e-01,2.748890913392728133e-02,7.263446560931186013e-01,9.341025464227690200e-01,9.858063321932510892e-01,9.975160240659713962e-01,9.997792554746460780e-01,9.999944276831346235e-01
-9.995833773510905962e-01,2.827410009086747666e-02,7.268843276861279845e-01,9.343826841947902029e-01,9.859379022858147934e-01,9.975710466211026306e-01,9.997954506951537423e-01,9.999914969185563773e-01
-9.995603972127733439e-01,2.905927360256117808e-02,7.274235507882476082e-01,9.346622454485044029e-01,9.860688640502709434e-01,9.976254536704238784e-01,9.998110290373836140e-01,9.999879491547393195e-01
-9.995368003412087310e-01,2.984442918455283700e-02,7.279623250667730527e-01,9.349412300114211538e-01,9.861992174058150651e-01,9.976792451803663253e-01,9.998259904917251584e-01,9.999837843938733650e-01
-9.995125867509551121e-01,3.062956635239783010e-02,7.285006501892798969e-01,9.352196377114060377e-01,9.863289622720198269e-01,9.977324211177396318e-01,9.998403350489468711e-01,9.999790026385276809e-01
-9.994877564569535355e-01,3.141468462166289999e-02,7.290385258236180555e-01,9.354974683766803523e-01,9.864580985688310433e-01,9.977849814497349312e-01,9.998540627001969439e-01,9.999736038916525738e-01
-9.994623094745234138e-01,3.219978350792684213e-02,7.295759516379168863e-01,9.357747218358213326e-01,9.865866262165718936e-01,9.978369261439218318e-01,9.998671734370064845e-01,9.999675881565787128e-01
-9.994362458193657428e-01,3.298486252677969299e-02,7.301129273005805276e-01,9.360513979177618182e-01,9.867145451359391473e-01,9.978882551682497493e-01,9.998796672512858530e-01,9.999609554370185727e-01
-9.994095655075622142e-01,3.376992119382452723e-02,7.306494524802938928e-01,9.363274964517914745e-01,9.868418552480064943e-01,9.979389684910487945e-01,9.998915441353266598e-01,9.999537057370643245e-01
-9.993822685555745489e-01,3.455495902467663194e-02,7.311855268460185631e-01,9.366030172675565701e-01,9.869685564742236572e-01,9.979890660810286640e-01,9.999028040817994345e-01,9.999458390611891678e-01
-9.993543549802451631e-01,3.533997553496408262e-02,7.317211500669940083e-01,9.368779601950607550e-01,9.870946487364157251e-01,9.980385479072795274e-01,9.999134470837580668e-01,9.999373554142459986e-01
-9.993258247987969467e-01,3.612497024032813864e-02,7.322563218127379203e-01,9.371523250646601744e-01,9.872201319567817102e-01,9.980874139392698075e-01,9.999234731346358096e-01,9.999282548014706284e-01
-9.992966780288324857e-01,3.690994265642331268e-02,7.327910417530473230e-01,9.374261117070725735e-01,9.873450060578987664e-01,9.981356641468496216e-01,9.999328822282458340e-01,9.999185372284775664e-01
-9.992669146883368381e-01,3.769489229891877236e-02,7.333253095579974623e-01,9.376993199533705248e-01,9.874692709627197473e-01,9.981832985002486724e-01,9.999416743587828948e-01,9.999082027012625717e-01
-9.992365347956729815e-01,3.847981868349609202e-02,7.338591248979429160e-01,9.379719496349819829e-01,9.875929265945716518e-01,9.982303169700748047e-01,9.999498495208221094e-01,9.998972512262018775e-01
-9.992055383695853665e-01,3.926472132585308999e-02,7.343924874435164840e-01,9.382440005836937269e-01,9.877159728771582881e-01,9.982767195273191119e-01,9.999574077093202895e-01,9.998856828100525229e-01
-9.991739254291993610e-01,4.004959974170071990e-02,7.349253968656326297e-01,9.385154726316496943e-01,9.878384097345598303e-01,9.983225061433503855e-01,9.999643489196123891e-01,9.998734974599537972e-01
-9.991416959940206954e-01,4.083445344676567973e-02,7.354578528354822620e-01,9.387863656113498712e-01,9.879602370912328180e-01,9.983676767899180016e-01,9.999706731474173882e-01,9.998606951834216883e-01
-9.991088500839341302e-01,4.161928195678984976e-02,7.359898550245386195e-01,9.390566793556517355e-01,9.880814548720083801e-01,9.984122314391513653e-01,9.999763803888321867e-01,9.998472759883564320e-01
-9.990753877192065646e-01,4.240408478753039667e-02,7.365214031045529408e-01,9.393264136977712564e-01,9.882020630020951213e-01,9.984561700635606885e-01,9.999814706403350462e-01,9.998332398830385159e-01
-9.990413089204835950e-01,4.318886145476057148e-02,7.370524967475594602e-01,9.395955684712810063e-01,9.883220614070767907e-01,9.984994926360344358e-01,9.999859438987861449e-01,9.998185868761266804e-01
-9.990066137087931786e-01,4.397361147426926548e-02,7.375831356258689686e-01,9.398641435101109387e-01,9.884414500129141690e-01,9.985421991298439881e-01,9.999898001614249132e-01,9.998033169766630257e-01
-9.989713021055414144e-01,4.475833436186246739e-02,7.381133194120760299e-01,9.401321386485486098e-01,9.885602287459439586e-01,9.985842895186374246e-01,9.999930394258723654e-01,9.997874301940690156e-01
-9.989353741325158742e-01,4.554302963336261112e-02,7.386430477790546512e-01,9.403995537212410660e-01,9.886783975328791163e-01,9.986257637764464068e-01,9.999956616901295448e-01,9.997709265381462540e-01
-9.988988298118850473e-01,4.632769680460961659e-02,7.391723203999605030e-01,9.406663885631915134e-01,9.887959563008090758e-01,9.986666218776801829e-01,9.999976669525787454e-01,9.997538060190787057e-01
-9.988616691661956759e-01,4.711233539145962684e-02,7.397011369482294763e-01,9.409326430097606497e-01,9.889129049771989699e-01,9.987068637971296958e-01,9.999990552119830678e-01,9.997360686474289215e-01
-9.988238922183768631e-01,4.789694490978751995e-02,7.402294970975793476e-01,9.411983168966701063e-01,9.890292434898915186e-01,9.987464895099646967e-01,9.999998264674847537e-01,9.997177144341407029e-01
-9.987854989917369641e-01,4.868152487548531304e-02,7.407574005220098901e-01,9.414634100599962307e-01,9.891449717671055852e-01,9.987854989917367421e-01,9.999999807186088496e-01,9.996987433905394349e-01
-9.987464895099643636e-01,4.946607480446425786e-02,7.412848468958025405e-01,9.417279223361760820e-01,9.892600897374352886e-01,9.988238922183768631e-01,9.999995179652599875e-01,9.996791555283296438e-01
-9.987068637971294738e-01,5.025059421265302972e-02,7.418118358935194001e-01,9.419918535620047662e-01,9.893745973298534446e-01,9.988616691661953428e-01,9.999984382077239387e-01,9.996589508595978835e-01
-9.986666218776801829e-01,5.103508261599995488e-02,7.423383671900067871e-01,9.422552035746348809e-01,9.894884944737079024e-01,9.988988298118848252e-01,9.999967414466662818e-01,9.996381293968104043e-01
-9.986257637764465178e-01,5.181953953047190031e-02,7.428644404603926832e-01,9.425179722115784031e-01,9.896017810987235430e-01,9.989353741325160962e-01,9.999944276831347345e-01,9.996166911528131527e-01
-9.985842895186376467e-01,5.260396447205534232e-02,7.433900553800867339e-01,9.427801593107065781e-01,9.897144571350017239e-01,9.989713021055414144e-01,9.999914969185563773e-01,9.995946361408351022e-01
